0x53B446a2319216e2c38f7D3De54C6203A976984D,0.0015
0x8df21d0B3AFFE3613eE2D1ee34609992b698a92E,0.0015
0xa0182d8217a2f600118dA70eaa70ea30eF2D27Ec,0.0015
0xE8290513f2D879F70ff715973ca1793A0976FdCf,0.0015
0xE362604a3B326bfad5839C81B17db5803980DaCA,0.0015
0x156A9f848A6d17999C0f9c08855290fe9A2dc02E,0.0015
0x5E4aDB97F77930eD45353F275dfe6f3Ad03d578c,0.0015
0xa54Db5a995147e441AEC260603D22D3BaA8eAC9d,0.0015
0x3BB3EEb13f87D54b1BF9d55Cc98A22ea48a75399,0.0015
0xA9B724Afa6B70762f80EC98623D8E420Dfc2050B,0.0015
0x631Efb62A52e8C1Ee1b16E000C180FD21239c6cC,0.0015
0x58023F8a269bEDA4ed98B6E30f1B6f9b50C3c7C7,0.0015
0xEf66cCA3f3941454BE2C2Ef1613D7B47699714E2,0.0015
0xecFc166385e531850C926F442Ad87670dA2140e3,0.0015
0xf74eabe452F94A9841B5c75cCAD1cc4e311eE9f9,0.0015
0x72597986fbd8942Ff2CD2e0A890f035e3f1Fff68,0.0015
0x98d5B7402101BB7a226e50C10c4998A0749273A0,0.0015
0x2f96ec07a8d600029Ce8C89eE6045013A58F9F59,0.0015
0x69051A8707D9cDf7a1583161743A24c684a874df,0.0015
0x4b4eD9A56Bf2609508ab6DB22e93af56f4c6dAb3,0.0015
0xA41Fb21cA00639529301992ca4029E18bD2B7bE4,0.0015
0xCac95dc882C69036E8e395AfB1F545A8f326ECdf,0.0015
0x8764948846D3b2ca0642B5a4E12eD7a1484f56DC,0.0015
0x3D4468Ca18A25f297995eEFE1Ce5eFfd0F6FD592,0.0015
0x759B7A64DD33dCd227Fad3a6F39f68949E419b76,0.0015
0x48e59c27F58C3077B2c4864859c356aBD5Ad805C,0.0015
0x9A455cA00e7Bb17b7EF1997fF22789900Aa4022d,0.0015
0x4a110A97F9E3d348733E3F8966e750f9749ED7EC,0.0015
0x5C5f1e1FB9E5238F95C43ce6De68A5777C44017d,0.0015
0x842AdEE122f7014B188CBBb746a6BE6FbB1e52df,0.0015
0xf9a1063888e416526e4b990a133aFf058BC85df3,0.0015
0xaD8c1dC69351b0041FB5c1f5ef1a7D850A162cC4,0.0015
0xd4bd1b11cd4e841c9c7ef259DD61d64d1CdCD2F7,0.0015
0x2c6c2Ad0B7381926564109747edD914f482F1426,0.0015
0xc5d9B3De4E7DDe6990AD971C246DdCa28400B5a0,0.0015
0xE50FdB96883e8a065F271Ea463f6894d2FE41544,0.0015
0x63E22cDF5425436af9e6134f031145d4621Ea528,0.0015
0xD644881Cb6FB6fD248049431c1C0De6Ff66Bdc04,0.0015
0x9C676c3B58E029B2ffFC43068C5B17a51e4c77dd,0.0015
0x6E653939fcd0518B444E19973b0d56Ce9d779084,0.0015
0x385F570ac01886790A0307f1b66d928490a1b518,0.0015
0xc0482F322699fB6d04e06ce00Df38C113F9BB5C7,0.0015
0xBE98d3B0c23e497D7a251D127AC17eFe2f66E42D,0.0015
0x20FC6649dA0576C4C0CDA40e6E79dBa9CFB84904,0.0015
0xf540b16cD9cBA3d808FD013390499E04fecd2c5a,0.0015
0xdef082aB0d2C83FCC69eAAe8bed14837DEC4F7CA,0.0015
0x251Ec05EFb2aD1F2b40390C69070fA4aD46B71e8,0.0015
0x36894FCD50951c9bDC88e8BF45885Ce926e1A290,0.0015
0xCAC26b42d6839B2E907225A8f53276B9d6f16879,0.0015
0xF6c74625359Dc0e4446ce17532875c62BA132402,0.0015
0x7204aa4522dDcFEb10Ed4CeCC8B2C55b86DacB84,0.0015
0x30cF9f9C541aC12De3C96ab4Bd2b75A751Ed4B66,0.0015
0xfB2858E34161C591252C079f1DEF760C2f1E7E09,0.0015
0x56ff1340F9380A63a47e6f474F2912eFeBcC694C,0.0015
0x4E4f19DefE8B8dDdF8c96DDfee2EB7a3a1E999a7,0.0015
0x75974C3D5B384001f118248220d6d2774598EBf1,0.0015
0xe5fE4e1872Bc29B30EEE79B89a2c9A41bbd53391,0.0015
0xEe2f303ecFBAeC27bE52fC37dC81600e86D5016d,0.0015
0x2Ad7BCB24989d0164006Fa8C5054c61e0a2BC418,0.0015
0x025b3AB579D9c2E8d7fBb607EE1ce9A51a83fc71,0.0015
0x8fE9b81406488adB8c60665103215e389059406C,0.0015
0xd750b7E1D289a01C3e12d7B16C4ecFAB84AddF80,0.0015
0x42a8ac87A4943dd228e40bAFa8C4dD6d1B814Bcf,0.0015
0xba6A25e7cB7d621463F9A43b573dEfaDb24Ae15a,0.0015
0x0E3547B5e47dE1D2470e776f80270ee9767432f4,0.0015
0x71d51b6572cf448aD5C3a4354B40487971303712,0.0015
0x4a1cf7e7bd853cb571e1726992A2F7815BefF50F,0.0015
0x852Afad92342B2EC2Fb9F2B1E250958491824E95,0.0015
0xfaEC02a0e53a630fcf03BA91A825203e486f0d4B,0.0015
0xB1fA5CD42df4a301c2dB04B5Cd5d669d3e15d200,0.0015
0x83F528000A89971af745998A49a4C83385277618,0.0015
0x19FDAF73286EFF2a212a0D10c0609887814c7178,0.0015
0x3dc1D824aC8Dd51a4A55ed483388e289A68b7A85,0.0015
0xf06D768CC7754012cB3ddC5086d395fa0943B3B4,0.0015
0xC16fA2CBD20cF7F4837B3593a0a8745A7f7F5e31,0.0015
0x20c4910E9F2d718D36D4CEba4F176Fb1f54D3E0B,0.0015
0xf21E332872bD26Ee21321C8b8D62F01ecDfebeCb,0.0015
0x66d5Dd3bcB92577124A285a57b4C13938b02e2cE,0.0015
0xb807ef2f9E2E26254a6c8223ffbD0Ab579a52e3F,0.0015
0xf60aE6F3f19334876727D5D5776760526e8adE1c,0.0015
0xf8836304cC90336299F5F532629C1C5A0eaB54f8,0.0015
0xE7b04eD66713d2B308b9d732290769ef79911151,0.0015
0xEdFE9637016a709569233aFbE967f41fE5ef8F2c,0.0015
0x045B31DBE336238C6c9aD034EAcc010F9A990877,0.0015
0xFB5cFA57D61Df2B72025130932156c7259AC9986,0.0015
0xdeFE55650cd194Ff84413a86497c1E0eFE57e231,0.0015
0x7F0aabe6E44c43AC44bd6c251e562D38b644b4Ec,0.0015
0x34a5944a17c8095c9280af2324A816B1a65D850c,0.0015
0xeed62E29E99b8680c462FcA9093321c443A7ba97,0.0015
0x64AA0FCf3E08E6b234dac3118FbFB9444ebB2912,0.0015
0x12c8CD3e1d27ebA0B14D4b929407ca73C6aAdf64,0.0015
0xEeBE4895Be972b46a4E609ca7217F2ae1CE3b18d,0.0015
0xbB826EdEAaa9647Ce33179AEAc126f99Aac26eED,0.0015
0xB6Bb7B015D6CACC33e690bd2E882DB2c5ac8C183,0.0015
0xE6e52fa5226e764d91546b2d72356Dc006FB5Dd7,0.0015
0x366CE92378156B927271dFf36BD617951130F3c2,0.0015
0xD30d6D46474C65FefdFF40c585390Ea536f0e513,0.0015
0xc255f5D36a1d79a3fDC6fE7c54979a3F1e5E9fC6,0.0015
0xd4157678779ED318cF123741609895515dD88222,0.0015
0x601851C7C36D6d2418B7c24a4A7c48673eb991a7,0.0015
0xEb103F807b1De8a1668A5BbAA621dB7c056a34CE,0.0015
0x031c1533a8c556eb3B7feEaA559bAB04FF76CAB0,0.0015
0xf7769a5854D6dF78BDd135f67DbA7a83981001f9,0.0015
0x12D51D74eF6B75b778C906B0f203c67279ee2596,0.0015
0x568334C6d9e87650a612449E5FaA67245BbdF3Ac,0.0015
0x0277Fe2E6cCB6c31F9Db9cf0e75b63977C0eDF16,0.0015
0xa075646C39401AA4c107a64CaB0BE0348Fa492f2,0.0015
0xd07CaAacB4c02e9EBaf9f02aF95AA0577BBDaa50,0.0015
0xBD3e4dCD43DCecDddCc7f5c2c2f3F68eB970AC10,0.0015
0x338649154826a6b52B4d99f0e1A234952E465ceD,0.0015
0x7F490790BFEBf058D9ec747a562e17D75F47C3DD,0.0015
0xE933999e533BEBaC39b27B08C78C06EBe2143b97,0.0015
0x20Bf73A4dFc14Dc9684253D4A5cAc3E7042FA91E,0.0015
0xEE457693791968289ea464C4B53CF0D1EB6253c2,0.0015
0x917A0ed284975674a9aa6F8F14715FEc64548C93,0.0015
0x35A4393B50C35c8449aB62Fc9ed8787DeAF4811B,0.0015
0x897c3b32D26D6154f5c4f8eDf97792762C8cc5F2,0.0015
0x8a0701215CB21B34AE3Fe6cefdE476fD32443A0a,0.0015
0x2315A178e06e5f9e6a23ff0e0B6aAa72DA00d725,0.0015
0x5672F4f0d0d0D9C6d7eB2bBba2B6809462255828,0.0015
0x45eBbb8a1E37Acb7ce4257d77aca4F639fe30E81,0.0015
0xeE43582BD611f166Acba710071087a0ab5de087e,0.0015
0x1A18f5eC517231F587ec31A7A1834801D1142ce1,0.0015
0xDc0A2B607712b429b4C25E23226de9Bf765f0f13,0.0015
0x208075e764E32eA645096b17D0deb61C8A95f9D5,0.0015
0xcE970E7080400dB47E55bBA6D5860f2275367fbe,0.0015
0x92250a6Ad4124512aFf9A9fe34bedC48f98634Cf,0.0015
0xf1FAAA706081FeA63Cca31a62e8a97028ffA4C68,0.0015
0x5A9621539Ace20060bCd5CA899bAEA638591c5D4,0.0015
0x5F48017Aa97a877219Cf8D6723738E10bD0F64e0,0.0015
0x7B85527AB271Ba828C6cDD48B80113026f07D012,0.0015
0x310c8B7f7632261828e3092D595E4c3F05Afce61,0.0015
0x83c948f111edeca185FBDb97AC462cF38Ce831E3,0.0015
0x6cB6e4E9c332D89Eeaff77AF4FeeE859FA07F129,0.0015
0x69138244Ca6d1AFe62406b529d88E2C015966D38,0.0015
0x9B04eeFC80Fa12DB6c49c87E4B7E89DFf76e28A7,0.0015
0xfc29b3feA5D41b333D72bdCc15F629DDfEb053FF,0.0015
0x746c8F33375bc406b58F323d9bfB5897Ec4BDF59,0.0015
0x5c3A6023f50E474291A98d88B40F467f1267D9ba,0.0015
0xF0E1a07383A1A67A0a37A38c397C2C91E13Bda46,0.0015
0x90aDb214fBA9034081020b75bc6477194E5815E5,0.0015
0x958c6666BCaC497507F9611a1a37c2BD1A62DC0B,0.0015
0xB576B4C6463f8e185C99C94c198591b654B2E9ff,0.0015
0xCB082321991471Ce0537Ed5d816aF71c3905d999,0.0015
0x12dDf0B3838eeA66AA9b11e1998eC615b75e5B7D,0.0015
0x9902E88c7C0807d1AB8DD0fe22FAceFB2FeFD98a,0.0015
0x7a5AE19a62096E98A29988D96194ddc9F2Fbc04a,0.0015
0xBaFE4a9c8736d33AB9582A67214d0F3B772d66cF,0.0015
0x4BA92D42a9c23C15Fb96ba673A6c9b4708Be97c5,0.0015
0x27039DE4E4cd12a2C6839a6C641e6706729D6Fb8,0.0015
0xA02116B3885329f0CecFE6f4c6F1879B54966f50,0.0015
0x4aE2e1BB98ed431fe7bDC6E6B3B2cB97f43C0fa4,0.0015
0xc73BD90b69b7Ed6806c1d5d6DAe5f1cFA563cf82,0.0015
0x609c85611514eae53da4D70653A11D9aBf8B0AAc,0.0015
0x021AcA7DB173642cEe7e170e68427b7e81f28ed0,0.0015
0x1594EF9B291c428C1DA56b3daB28B8e1feE7f66C,0.0015
0x584bAf60E73a0AB911B31b5c9B885B29DA60624b,0.0015
0x969aCebB9f2eA34f8522ad220A218C3A8766AC4f,0.0015
0x61D701F9B59844BC481B04D94a774379879233BE,0.0015
0x5B853a839A7693FcC7a9b9C1b9d672916219860D,0.0015
0x84e49d50128133e7e0a839ffA665FF34e398f297,0.0015
0xD61FBd8239bE166044dB6e5CA23DC18c4C47c4dF,0.0015
0x09aAF78B6FaCc416C343Ed804C18A188355870C7,0.0015
0xf3805B630e0837a5D7BfC6518BdD8A7f5531B249,0.0015
0x518797cB9c3bc2C7d9f3693ee46Ef3172A829F3E,0.0015
0xc99E5d1122B7957C3A7086750cC6226E573b6Fd5,0.0015
0x1D3B9F51a3784015C2B62cC099BF3862bf271bF7,0.0015
0x466fd011eeB4cfa9fA9e31096d393b90cE8aff66,0.0015
0xe10dF21B8738f271361cA22104A6aBFDc912348F,0.0015
0xE281c43d765853Da0360FE24e70F88F2CA754e87,0.0015
0x3FFaA85F9796d5982B6c09F899F392d946A35543,0.0015
0xF45e24a4abaCf0c202ACFE488daa1D96Eb9AAfe4,0.0015
0x4991060CcF19a85BE8Ac902F7ef4816c68Afc190,0.0015
0x2CDE6Bb5FB86F050758c0bc4F194BdE3AdE5186c,0.0015
0x678086f5a4B8B38e90A284a80fE0fc6ea7659789,0.0015
0x23ed3D6eDEd6D35Cd1979CeE75D3B217F6f1ae00,0.0015
0x491597fdEF0Ce885eA0Ff60E163E55a68a885711,0.0015
0x702Ee89b75d102984AA56cd038C1f31CC7922F7E,0.0015
0xF9c64A23cf240486243171833Db8640679D28f57,0.0015
0x3E8ea58272B156D776286a2d66729A12C21a77C8,0.0015
0x217827eEbcc5a57F2E8B293117CE6aF1EE689A0A,0.0015
0xf0c1a69866d07bbDB81aC102d629dAb5f73934dE,0.0015
0xbfFc6ea304aa383d96B5752F77AF19D01E753078,0.0015
0xAb12Ecc62b109CDB5E55FC987a8Dc15e893f0961,0.0015
0x39F2530F5D7e73E7eaF663EC143E7Bd812F83307,0.0015
0x8909A23ABe27Fb319d7fA00aE55686AAef7642D4,0.0015
0x3581509470ACeB728D65ecdF4b13E92486474e4C,0.0015
0x5386E373f9F05382A12Cf92f3B73c744081E6d2c,0.0015
0x3607809106f91a9ea5855F23D834b874A8883a27,0.0015
0x279c6753BAD7a92E9E90EB994Cd6145b677b62Cc,0.0015
0x21c0F967d344F38fA2a2EC430B9B5F73d44AB4C9,0.0015
0x7124563e009942060dF401a693aDE27037D27089,0.0015
0xFd2e9A103eE25795dcDcED82817C9166bfae970E,0.0015
0xC3c88BeA3cc0557156a06434F1Bd372f21d0CD43,0.0015
0x59FC6BC9BA57A9a12758437F4cdBBEE9aB1A82D2,0.0015
0x5fF81852d1B93599821b0a40Cbd3f2FFb4e598F8,0.0015
0x006Aea16f855e55ebEc2e897a62d9cFF1C3DE7e5,0.0015
0xFCAFf936Bce2D416F6A99080230997F4Cfc6e061,0.0015
0x4D8fe0e5ee23Ad4D7075Ec0ad8b27f3945B18882,0.0015
0x0805771fD997039a9505424DB2f8cdf3e18EF104,0.0015
0x8f2aCae9282C8b8082E1b7dC65d8C57E7889DD8d,0.0015
0x4cdab9b60e17A9972d9710EdcD603023eC14F083,0.0015
0xc3364f69ed5449f50444DA61BBaB707b258f3f1a,0.0015
0x6D7E9168B6b7F2160D3086bD93EF830E2f0194D4,0.0015
0xB2d1fe75B205e6b1fAD6d38112237B2B5b5107b0,0.0015
0x97c358a1F6dd2647Af73c17966129DDd8bbF1B63,0.0015
0x5eA66e54d2AA8e9bF5e0Ef9c597e2984161C5050,0.0015
0xc09b544E3Ec2Cd53deF03960FDF0995239AC71CC,0.0015
0x136D41D13E8Ca89ae3A4E302eB80De3bC45efE8D,0.0015
0x2eB9CC129FDCC9c093BcE0e650FD607467824f54,0.0015
0xc8c119bF0c565b312e9e372735C7BF796EC28D08,0.0015
0xdb8526Aa780a71EF3a79C144a1b16c6D52BA783d,0.0015
0xE11Fe6D945C62FE3921c9c9095C68E6bC561eF74,0.0015
0x4D0e60AA1bf96Cc10625493d1A272C060EF428E0,0.0015
0xC643885f2048712862295B6043C515C1443D21F1,0.0015
0x1F0b75a2A19A52Ce2cE8f3e89Ca8b37522026c2f,0.0015
0xCdf9918f2F13aEf529d6A9c2bAC9E58b51d38B5b,0.0015
0x13DB033846bba0eB4863358147C3EB4A8ad73962,0.0015
0xF4Fdf1d58C964922D052a2a73E8Cd2653491b19C,0.0015
0x8CA992C1Ffcf400e42DD56f0722a30AC880Ffb05,0.0015
0x07d3a68a7d405b938a8e9e16151fCF706C15CDef,0.0015
0xd0157f5e9f83ADB0BA953FcBCF5B304D70f2d509,0.0015
0xb92AFA7574ce054c801224ED01FA0138584D4234,0.0015
0x2638efeC6C3d69cE5589c5b88363d320b397fB1a,0.0015
0xF85f3472C722f6855de8b9F90b3F76d6cD4680b2,0.0015
0x5d282Cafb196C43E8c7462D2639Af2f60f6fFCbe,0.0015
0xD707F5644d5c53B40368b3b8B6431d739db402e3,0.0015
0x5Cd66dFDa6961E26982985a875488eC7C4e8c888,0.0015
0xa43ccEf95d6b8E5Cc354001eF7D4D929341FdEeE,0.0015
0x5462dC8C5e28E4cca88D157bb2ada62cBcf282ac,0.0015
0x212A4FEDB0C98162496e5807FE7e8c59EAa89aA4,0.0015
0x7283b11a37Bc40f25c27960e51ebfFb721b503b2,0.0015
0x8FFA918f70bEC0e770E1C30149D2D281A5AA4e64,0.0015
0x36C38bD440370bf579424E19B764e85Acca89bAF,0.0015
0x66131d1CdE558B89e9f241084885E1cABE898699,0.0015
0xB3414D26167f418d10482e1695d44187aB44652C,0.0015
0xc95536b4adA8adE814a9911057BE470d47897CB9,0.0015
0x3aC9ffA32b0C27D444D2684E6105f15b0c3B2e27,0.0015
0x533284bA4188c087011E29b21e80C8E55dE67305,0.0015
0x0Bd3ECb8113084eE5D55Cc4eb8541FAA20DcE724,0.0015
0x1f52d32B22A97b3731B1fC661024406179A2c451,0.0015
0x5a9127887F640cEdd9E2dbD449b7Ec1aafB503A2,0.0015
0x942b04ccF7A684f7ED1E0C5cf14eb70d0F083DBF,0.0015
0x95bF587A7374F5d9bef2793f4D59bA35A913D11D,0.0015
0x0FdF5578509AF487cEea8F7146805BEEB1Fac278,0.0015
0xe25F241Cb1A0688B7efba749FC1D038eEA375f55,0.0015
0xB93DD4F71FD7B6A7a7049271c3E38E9e5635CA28,0.0015
0x1369DAFf82Cd168740422aBeeDF4Dc17aD7552c5,0.0015
